game,game_comments,game_date,coryat_combined,coryat_list,coryat_avg,wrong_count,triple_stump,correct,value,dd,date
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,200,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,200,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,200,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,200,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,200,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,200,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,400,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,400,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,400,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,400,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,400,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,1,False,True,400,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,600,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,600,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,600,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,600,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,600,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,True,False,600,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,True,False,800,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,800,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,800,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,800,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,1,True,False,800,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,1,False,True,800,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,1000,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,1000,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,1000,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,2,True,False,1000,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,1000,True,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,1000,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,False,,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,400,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,1,True,False,400,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,400,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,400,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,400,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,800,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,800,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,800,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,True,False,800,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,1,False,False,800,True,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,True,False,800,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,1200,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,1200,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,True,False,1200,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,5000,True,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,1,True,False,1200,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,1200,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,True,False,1600,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,1600,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,1,True,False,1600,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,1600,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,1600,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,True,False,1600,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,2000,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,2000,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,1,True,False,2000,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,True,False,2000,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,False,True,2000,False,2024-10-07
9020,Mark Fitzpatrick game 2.,"Show #9176 - Monday, October 7, 2024",25200,"[19600, 5000, 600]",8400.0,0,True,False,2000,False,2024-10-07
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,200,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,200,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,200,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,200,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,200,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,200,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,400,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,400,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,400,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,400,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,400,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,400,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,600,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,600,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,True,False,600,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,600,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,600,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,600,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,2,True,False,800,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,800,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,800,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,800,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,1,True,False,800,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,800,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,1,True,False,1000,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,1000,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,1000,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,1000,True,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,True,False,1000,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,1000,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,1,False,True,400,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,400,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,400,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,True,False,400,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,400,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,400,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,800,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,800,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,800,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,800,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,1,False,True,800,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,800,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,True,False,1200,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,1200,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,3000,True,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,1200,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,1200,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,1200,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,True,False,1600,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,1600,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,True,False,1600,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,1600,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,1600,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,1600,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,2000,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,2000,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,2000,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,3000,True,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,2000,False,2024-10-08
9021,Mark Fitzpatrick game 3.,"Show #9177 - Tuesday, October 8, 2024",40400,"[18400, 4600, 17400]",13466.666666666666,0,False,True,2000,False,2024-10-08
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,200,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,200,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,200,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,200,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,200,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,200,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,400,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,400,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,1,False,True,400,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,400,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,400,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,400,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,True,False,600,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,True,False,600,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,600,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,1,False,False,2400,True,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,600,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,True,False,600,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,800,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,800,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,800,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,True,False,800,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,800,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,800,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,1000,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,1,True,False,1000,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,1000,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,1000,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,1,False,True,1000,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,True,False,1000,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,True,False,400,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,1,True,False,400,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,400,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,400,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,400,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,400,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,1,False,True,800,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,1,False,True,800,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,800,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,800,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,800,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,True,False,800,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,1200,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,3000,True,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,1200,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,True,False,1200,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,1200,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,4000,True,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,False,True,1600,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,1,True,False,1600,False,2024-10-09
9022,Mark Fitzpatrick game 4.,"Show #9178 - Wednesday, October 9, 2024",33200,"[21400, 6200, 5600]",11066.666666666666,0,True,False,1600,False,2024-10-09
